% valor	NoC_0	NoC_1	NoC_2
2875	416	1	691
2876	2161	2	1326
2877	558	0	729
2878	7	0	326
2879	419	1	706
2880	2074	1	1319
2881	567	0	764
2882	15	0	342
2883	374	1	734
2884	2131	2	1291
2885	608	0	741
2886	22	0	335
2887	400	1	662
2888	2157	2	1329
2889	561	0	800
2890	10	0	333
2891	398	1	660
2892	2129	0	1274
2893	545	0	755
2894	9	1	361
2895	410	0	733
2896	2023	2	1258
2897	548	1	748
2898	20	0	310
2899	390	0	657
2900	2069	0	1246
2901	555	1	741
2902	22	0	346
2903	392	0	681
2904	2108	0	1293
2905	535	0	744
2906	13	0	336
2907	384	1	669
2908	2115	0	1216
2909	580	0	771
2910	26	0	322
2911	391	2	686
2912	2063	0	1280
2913	541	0	774
2914	20	0	319
2915	406	0	659
2916	2060	3	1290
2917	536	0	774
2918	15	0	333
2919	399	0	642
2920	2057	1	1239
2921	569	1	764
2922	20	0	341
2923	378	2	685
2924	2091	1	1347
2925	522	0	754
2926	20	0	325
2927	383	0	721
2928	2054	1	1278
2929	572	0	740
2930	16	0	303
2931	391	2	631
2932	1998	1	1229
2933	580	0	808
2934	15	0	332
2935	430	1	639
2936	1998	3	1261
2937	560	2	790
2938	12	0	318
2939	383	0	642
2940	2065	2	1214
2941	547	0	721
2942	14	0	295
2943	425	0	653
2944	1996	0	1241
2945	545	0	796
2946	16	0	321
2947	401	0	668
2948	2122	0	1207
2949	546	0	743
2950	10	2	323
2951	374	1	678
2952	2087	0	1285
2953	584	0	783
2954	20	0	303
2955	399	0	671
2956	1992	0	1251
2957	581	0	747
2958	18	0	320
2959	411	4	643
2960	2041	1	1173
2961	542	0	737
2962	29	0	302
2963	429	1	655
2964	1956	1	1237
2965	475	0	718
2966	19	0	322
2967	380	0	667
2968	1948	0	1266
2969	538	1	720
2970	23	0	305
2971	394	0	655
2972	2059	3	1266
2973	534	0	746
2974	11	0	295
2975	368	0	623
2976	1993	0	1270
2977	531	0	723
2978	21	0	329
2979	374	1	687
2980	2023	2	1217
2981	534	0	747
2982	14	0	312
2983	391	1	657
2984	2005	1	1266
2985	541	0	726
2986	15	0	302
2987	374	0	650
2988	1997	2	1215
2989	524	0	705
2990	12	0	328
2991	362	1	679
2992	1970	0	1247
2993	539	0	754
2994	17	1	310
2995	372	1	677
2996	2016	0	1178
2997	516	0	678
2998	17	1	322
2999	373	1	663
3000	2019	5	1217
3001	524	1	698
3002	12	0	324
3003	391	2	611
3004	1996	2	1271
3005	547	1	714
3006	13	0	329
3007	363	0	654
3008	1964	1	1271
3009	510	0	775
3010	14	0	321
3011	394	1	650
3012	1965	1	1205
3013	519	1	699
3014	17	0	288
3015	377	0	641
3016	1920	0	1237
3017	512	0	709
3018	16	0	319
3019	353	0	662
3020	1932	0	1222
3021	495	0	748
3022	23	1	306
3023	348	0	647
3024	1979	2	1230
3025	546	0	692
3026	18	0	282
3027	374	0	691
3028	1891	0	1163
3029	527	0	734
3030	24	0	308
3031	364	1	662
3032	1952	2	1213
3033	524	0	714
3034	11	0	320
3035	387	1	664
3036	1926	1	1219
3037	566	0	712
3038	19	1	313
3039	378	0	643
3040	1978	0	1259
3041	544	0	723
3042	24	0	294
3043	385	0	603
3044	1989	1	1182
3045	536	2	664
3046	15	0	279
3047	405	0	639
3048	2019	1	1264
3049	505	2	701
3050	19	0	306
3051	376	2	640
3052	1980	1	1231
3053	480	0	724
3054	16	0	306
3055	364	1	628
3056	1853	0	1172
3057	536	0	682
3058	14	0	308
3059	373	0	642
3060	1957	0	1196
3061	546	1	726
3062	18	0	285
3063	384	0	590
3064	1973	1	1153
3065	505	0	690
3066	16	0	317
3067	370	0	558
3068	1867	1	1209
3069	526	1	702
3070	22	0	328
3071	351	0	622
3072	1931	2	1209
3073	504	2	694
3074	23	0	316
3075	367	0	634
3076	1897	3	1154
3077	536	0	730
3078	20	0	316
3079	361	1	630
3080	1912	1	1193
3081	532	0	718
3082	19	0	340
3083	379	1	615
3084	1925	1	1088
3085	485	0	721
3086	17	0	308
3087	399	0	673
3088	2023	1	1193
3089	531	1	705
3090	20	0	307
3091	334	0	610
3092	1898	0	1135
3093	544	0	716
3094	18	0	303
3095	368	0	622
3096	1868	1	1143
3097	505	1	669
3098	25	0	259
3099	354	0	636
3100	1879	1	1201
3101	499	0	679
3102	24	0	295
3103	380	0	607
3104	1976	1	1157
3105	510	1	669
3106	16	0	304
3107	408	0	626
3108	1891	1	1135
3109	562	2	643
3110	15	0	260
3111	371	0	616
3112	1881	1	1143
3113	503	0	677
3114	14	0	285
3115	338	0	634
3116	1845	0	1086
3117	493	0	742
3118	10	0	317
3119	373	0	664
3120	1916	1	1155
3121	493	0	701
3122	10	0	316
3123	358	0	610
3124	1879	1	1091
3125	552	0	671
3126	18	0	306
3127	400	1	600
3128	1795	0	1099
3129	543	0	641
3130	10	0	282
3131	374	0	618
3132	1911	0	1127
3133	532	2	696
3134	16	0	296
3135	347	0	673
3136	1840	0	1120
3137	541	0	637
3138	19	0	268
3139	360	0	615
3140	1893	2	1122
3141	497	0	679
3142	24	0	287
3143	355	0	586
3144	1850	0	1160
3145	534	0	685
3146	23	0	281
3147	357	1	651
3148	1890	2	1137
3149	472	0	674
3150	18	0	303
3151	351	0	580
3152	1831	0	1151
3153	445	1	704
3154	26	0	292
3155	338	0	591
3156	1885	1	1118
3157	464	1	655
3158	12	0	308
3159	352	0	627
3160	1868	1	1099
3161	501	0	697
3162	16	0	291
3163	318	1	599
3164	1788	0	1097
3165	497	0	674
3166	19	0	260
3167	400	1	629
3168	1874	0	1065
3169	505	1	660
3170	17	0	278
3171	340	1	630
3172	1789	1	1071
3173	503	0	634
3174	20	0	307
3175	353	1	571
3176	1832	1	1046
3177	513	2	647
3178	15	0	280
3179	358	0	601
3180	1797	1	1117
3181	507	1	652
3182	14	0	275
3183	369	1	576
3184	1876	1	1163
3185	482	0	632
3186	10	1	256
3187	347	0	582
3188	1836	1	1114
3189	493	0	684
3190	19	0	260
3191	347	0	563
3192	1816	0	1084
3193	459	0	669
3194	18	0	275
3195	346	0	590
3196	1920	0	1114
3197	500	0	635
3198	19	0	293
3199	364	0	610
3200	1723	1	1106
3201	498	0	592
3202	24	0	307
3203	327	1	594
3204	1739	1	1102
3205	501	1	621
3206	13	0	284
3207	355	1	570
3208	1785	0	1086
3209	451	0	664
3210	26	0	289
3211	346	2	547
3212	1791	1	1110
3213	478	0	614
3214	17	0	277
3215	353	0	593
3216	1819	0	1098
3217	492	0	614
3218	19	0	279
3219	357	1	568
3220	1789	1	1122
3221	475	0	607
3222	20	0	287
3223	320	0	554
3224	1778	0	1079
3225	504	1	642
3226	10	0	279
3227	330	0	569
3228	1726	0	1057
3229	444	0	648
3230	11	0	301
3231	355	1	570
3232	1815	1	1037
3233	453	0	717
3234	16	0	272
3235	361	0	546
3236	1775	0	1049
3237	436	0	636
3238	12	0	272
3239	342	2	538
3240	1853	0	1074
3241	457	1	626
3242	19	0	277
3243	345	2	599
3244	1873	1	1061
3245	507	0	667
3246	15	0	271
3247	348	0	565
3248	1767	0	1059
3249	454	0	594
3250	8	0	285
3251	347	1	562
3252	1800	0	1013
3253	453	0	618
3254	16	1	301
3255	338	0	559
3256	1734	0	1067
3257	459	1	657
3258	21	0	301
3259	365	0	533
3260	1725	1	1039
3261	449	0	600
3262	19	0	271
3263	360	0	593
3264	1683	0	1104
3265	459	0	666
3266	23	0	269
3267	341	0	579
3268	1714	0	1041
3269	475	0	611
3270	22	0	251
3271	330	0	552
3272	1698	0	988
3273	458	0	627
3274	16	0	256
3275	305	2	571
3276	1720	0	1052
3277	470	0	618
3278	13	0	249
3279	336	1	520
3280	1770	0	1063
3281	472	0	602
3282	9	0	278
3283	338	0	539
3284	1711	1	948
3285	455	0	643
3286	15	0	253
3287	354	1	579
3288	1776	1	1067
3289	481	1	627
3290	17	0	267
3291	314	0	547
3292	1765	1	1053
3293	420	2	582
3294	11	0	239
3295	306	0	524
3296	1751	0	1029
3297	480	0	633
3298	13	0	283
3299	346	0	583
3300	1785	1	1034
3301	433	0	654
3302	9	0	242
3303	314	0	546
3304	1731	1	1013
3305	486	1	632
3306	6	0	251
3307	313	1	536
3308	1667	0	996
3309	434	1	622
3310	11	0	239
3311	287	0	539
3312	1664	0	1005
3313	439	2	603
3314	11	0	279
3315	306	0	570
3316	1663	5	1004
3317	448	0	569
3318	20	0	288
3319	311	0	534
3320	1625	1	1059
3321	429	0	606
3322	13	0	240
3323	340	0	579
3324	1664	1	1043
3325	424	0	621
3326	17	0	258
3327	312	0	529
3328	1659	4	989
3329	413	0	584
3330	28	0	282
3331	342	0	573
3332	1639	2	980
3333	440	0	615
3334	17	0	251
3335	281	0	540
3336	1678	1	991
3337	452	0	583
3338	11	0	258
3339	336	0	491
3340	1688	0	998
3341	441	1	628
3342	17	0	270
3343	309	0	482
3344	1685	0	999
3345	436	0	592
3346	10	0	290
3347	315	0	576
3348	1606	2	1035
3349	439	0	620
3350	11	0	279
3351	310	0	548
3352	1655	0	1035
3353	390	0	576
3354	7	0	261
3355	329	0	515
3356	1603	0	1008
3357	446	0	606
3358	14	0	261
3359	308	0	475
3360	1642	0	990
3361	462	0	586
3362	12	0	250
3363	321	0	524
3364	1620	0	962
3365	450	1	566
3366	20	0	284
3367	312	0	514
3368	1607	2	918
3369	444	0	597
3370	15	0	258
3371	326	0	544
3372	1620	2	1033
3373	396	0	561
3374	14	0	250
3375	309	0	539
3376	1622	1	990
3377	427	1	605
3378	7	0	271
3379	306	0	528
3380	1560	0	929
3381	436	0	638
3382	20	0	254
3383	338	0	505
3384	1560	2	978
3385	419	0	571
3386	15	1	250
3387	307	0	499
3388	1590	0	987
3389	466	1	603
3390	20	0	266
3391	310	0	515
3392	1523	0	986
3393	418	0	575
3394	17	0	262
3395	318	0	546
3396	1618	3	926
3397	413	1	526
3398	10	0	250
3399	316	0	507
3400	1567	1	979
3401	443	0	582
3402	15	0	218
3403	297	1	519
3404	1584	1	932
3405	470	0	552
3406	12	1	240
3407	299	0	506
3408	1607	3	889
3409	414	0	575
3410	12	0	199
3411	308	0	557
3412	1618	1	928
3413	407	0	574
3414	18	0	237
3415	266	2	539
3416	1553	0	941
3417	416	1	585
3418	14	0	263
3419	309	0	517
3420	1667	3	1007
3421	427	0	546
3422	16	0	216
3423	300	1	540
3424	1492	0	959
3425	399	0	603
3426	25	0	242
3427	308	0	487
3428	1582	0	987
3429	442	1	561
3430	17	0	265
3431	290	0	493
3432	1576	1	936
3433	468	0	530
3434	14	0	243
3435	309	2	519
3436	1537	1	898
3437	453	0	544
3438	17	0	226
3439	319	0	503
3440	1546	0	896
3441	407	0	571
3442	25	0	261
3443	287	0	486
3444	1497	1	911
3445	405	1	598
3446	24	0	246
3447	275	0	470
3448	1572	1	888
3449	402	0	546
3450	26	0	249
3451	317	1	498
3452	1517	0	851
3453	434	0	556
3454	14	0	255
3455	298	0	487
3456	1514	0	917
3457	412	0	556
3458	22	0	236
3459	296	0	483
3460	1496	1	928
3461	379	0	525
3462	16	0	262
3463	312	0	516
3464	1525	0	899
3465	384	0	540
3466	9	0	243
3467	276	0	481
3468	1539	2	957
3469	406	0	562
3470	16	0	233
3471	275	1	505
3472	1524	0	910
3473	377	0	566
3474	12	0	234
3475	293	0	493
3476	1450	1	921
3477	389	0	521
3478	11	0	235
3479	294	0	465
3480	1504	1	931
3481	358	0	536
3482	10	0	288
3483	270	0	498
3484	1547	1	914
3485	426	0	505
3486	14	0	222
3487	271	0	524
3488	1426	0	900
3489	378	0	592
3490	11	0	213
3491	308	0	488
3492	1518	0	906
3493	365	0	477
3494	18	0	239
3495	292	0	495
3496	1488	2	940
3497	426	1	527
3498	17	0	239
3499	304	0	473
3500	1457	0	875
3501	403	0	539
3502	13	0	229
3503	281	0	452
3504	1501	0	850
3505	385	0	497
3506	17	0	231
3507	283	0	488
3508	1489	0	839
3509	367	0	558
3510	23	0	237
3511	280	0	452
3512	1458	0	905
3513	390	1	513
3514	10	0	240
3515	300	0	493
3516	1496	1	923
3517	401	0	509
3518	13	0	243
3519	301	0	478
3520	1444	0	882
3521	408	0	575
3522	10	0	221
3523	312	0	484
3524	1473	2	908
3525	376	0	554
3526	13	0	237
3527	279	0	457
3528	1464	1	892
3529	379	0	537
3530	13	1	228
3531	281	2	506
3532	1449	0	913
3533	380	0	540
3534	21	0	200
3535	283	0	438
3536	1439	1	871
3537	352	0	515
3538	9	0	224
3539	249	0	474
3540	1450	0	880
3541	405	0	499
3542	18	0	217
3543	266	1	461
3544	1414	0	840
3545	384	0	525
3546	29	0	224
3547	262	0	493
3548	1453	1	850
3549	394	0	530
3550	14	0	247
3551	281	0	456
3552	1377	0	889
3553	399	1	504
3554	20	0	205
3555	289	0	478
3556	1428	0	873
3557	365	0	547
3558	17	0	218
3559	232	0	459
3560	1355	0	881
3561	378	0	530
3562	13	0	228
3563	274	0	417
3564	1387	1	853
3565	384	0	517
3566	20	0	206
3567	281	0	474
3568	1396	1	809
3569	370	0	485
3570	17	0	233
3571	279	0	466
3572	1350	1	829
3573	364	0	499
3574	26	0	230
3575	248	0	462
3576	1364	1	867
3577	369	1	520
3578	23	0	234
3579	277	0	429
3580	1508	1	848
3581	369	0	515
3582	22	0	190
3583	297	0	458
3584	1390	1	804
3585	375	0	519
3586	21	0	227
3587	263	0	482
3588	1385	2	855
3589	410	1	508
3590	20	0	241
3591	288	1	461
3592	1402	0	845
3593	361	0	512
3594	15	0	224
3595	284	0	440
3596	1326	0	867
3597	376	1	548
3598	12	1	232
3599	281	0	428
3600	1350	0	801
3601	401	0	539
3602	16	0	220
3603	269	0	478
3604	1392	0	807
3605	372	0	495
3606	18	0	228
3607	266	0	441
3608	1407	0	794
3609	359	0	500
3610	23	0	219
3611	286	0	445
3612	1421	0	828
3613	376	1	526
3614	11	0	208
3615	251	0	451
3616	1390	0	845
3617	377	0	511
3618	21	0	236
3619	236	1	465
3620	1409	2	836
3621	377	0	493
3622	22	0	230
3623	277	0	454
3624	1366	0	842
3625	376	1	504
3626	16	0	208
3627	265	0	444
3628	1363	0	805
3629	380	1	462
3630	13	0	226
3631	275	1	454
3632	1403	0	770
3633	401	0	524
3634	11	0	218
3635	251	0	506
3636	1350	1	803
3637	346	0	470
3638	21	0	242
3639	271	0	444
3640	1337	0	811
3641	354	0	525
3642	21	1	225
3643	246	0	447
3644	1408	0	861
3645	390	0	463
3646	18	0	231
3647	228	0	447
3648	1309	1	818
3649	381	0	518
3650	12	0	195
3651	257	0	461
3652	1365	1	839
3653	403	0	507
3654	13	0	201
3655	258	0	407
3656	1306	0	839
3657	358	0	490
3658	14	0	220
3659	254	0	437
3660	1350	0	815
3661	385	0	494
3662	18	0	224
3663	282	0	482
3664	1334	0	775
3665	382	0	518
3666	19	0	211
3667	272	0	434
3668	1351	0	832
3669	341	0	474
3670	26	0	221
3671	280	0	449
3672	1331	0	816
3673	364	1	448
3674	17	0	191
3675	240	0	455
3676	1330	1	802
3677	372	2	483
3678	27	0	204
3679	255	0	414
3680	1275	1	839
3681	382	0	499
3682	27	1	200
3683	246	1	441
3684	1346	2	803
3685	388	0	508
3686	20	0	209
3687	262	0	434
3688	1338	0	799
3689	367	0	518
3690	26	0	213
3691	241	0	473
3692	1288	0	789
3693	380	0	465
3694	15	0	187
3695	264	1	409
3696	1226	1	793
3697	386	0	493
3698	14	0	210
3699	222	0	417
3700	1286	1	761
3701	325	0	494
3702	19	0	200
3703	235	0	425
3704	1311	1	821
3705	350	0	458
3706	22	0	201
3707	273	0	427
3708	1322	1	801
3709	361	1	476
3710	24	0	221
3711	242	0	417
3712	1338	0	786
3713	327	0	455
3714	14	0	220
3715	245	0	432
3716	1287	0	785
3717	346	0	465
3718	12	0	198
3719	261	0	436
3720	1354	0	746
3721	362	0	459
3722	20	0	192
3723	253	0	462
3724	1342	1	797
3725	301	0	471
3726	12	0	227
3727	237	0	423
3728	1273	0	778
3729	351	0	465
3730	17	0	180
3731	228	0	378
3732	1224	0	780
3733	346	0	495
3734	19	0	196
3735	260	0	446
3736	1251	1	794
3737	380	1	476
3738	20	0	209
3739	240	0	367
3740	1298	1	806
3741	362	1	448
3742	24	0	193
3743	259	0	418
3744	1263	0	778
3745	358	0	470
3746	24	0	208
3747	232	2	419
3748	1256	0	800
3749	368	0	465
3750	28	0	199
3751	254	0	407
3752	1238	1	799
3753	346	0	469
3754	31	0	217
3755	240	0	424
3756	1310	1	793
3757	337	0	471
3758	23	0	202
3759	219	1	412
3760	1320	1	745
3761	333	0	477
3762	21	0	176
3763	255	0	410
3764	1299	0	769
3765	344	1	447
3766	16	0	194
3767	269	1	427
3768	1277	0	756
3769	341	0	444
3770	21	1	213
3771	265	0	415
3772	1261	0	702
3773	312	1	465
3774	20	0	204
3775	255	0	410
3776	1188	0	753
3777	305	0	494
3778	19	0	172
3779	254	0	351
3780	1230	0	805
3781	350	0	402
3782	22	0	202
3783	264	0	405
3784	1295	0	760
3785	291	1	449
3786	17	0	198
3787	238	0	403
3788	1168	0	731
3789	342	1	472
3790	16	0	210
3791	246	1	393
3792	1219	0	753
3793	319	0	487
3794	24	0	195
3795	250	1	384
3796	1214	0	719
3797	317	0	433
3798	24	0	187
3799	244	0	410
3800	1204	0	727
3801	330	0	453
3802	22	0	214
3803	241	0	417
3804	1222	0	806
3805	319	0	452
3806	28	0	203
3807	237	0	419
3808	1235	0	753
3809	333	0	423
3810	31	0	183
3811	251	0	391
3812	1207	1	784
3813	358	0	486
3814	17	0	184
3815	266	0	412
3816	1322	0	748
3817	346	1	437
3818	19	0	198
3819	239	0	365
3820	1215	1	750
3821	340	0	425
3822	27	0	221
3823	230	0	390
3824	1224	1	719
3825	344	0	402
3826	19	0	179
3827	237	0	408
3828	1253	0	768
3829	321	0	422
3830	12	0	169
3831	268	0	414
3832	1161	2	779
3833	322	1	409
3834	15	0	190
3835	222	0	402
3836	1209	0	670
3837	359	0	418
3838	15	1	210
3839	227	0	382
3840	1236	1	730
3841	324	0	441
3842	13	0	163
3843	246	0	441
3844	1216	0	713
3845	327	0	437
3846	10	0	176
3847	241	1	398
3848	1161	0	729
3849	317	0	431
3850	15	0	190
3851	219	0	404
3852	1134	1	728
3853	332	1	436
3854	11	0	165
3855	236	0	362
3856	1189	1	696
3857	338	0	427
3858	14	0	178
3859	240	0	380
3860	1248	0	669
3861	314	0	439
3862	16	0	204
3863	219	0	388
3864	1137	0	682
3865	319	1	504
3866	13	0	172
3867	236	0	377
3868	1216	1	719
3869	316	0	410
3870	23	0	167
3871	209	0	411
3872	1165	1	686
3873	317	1	385
3874	21	0	183
3875	215	1	368
3876	1144	0	678
3877	339	0	398
3878	27	0	177
3879	251	0	354
3880	1168	0	718
3881	321	0	418
3882	22	0	174
3883	225	0	385
3884	1185	1	701
3885	312	0	424
3886	20	0	190
3887	232	0	386
3888	1175	0	732
3889	314	0	406
3890	20	0	162
3891	245	0	377
3892	1127	0	727
3893	356	0	417
3894	16	0	190
3895	233	1	386
3896	1166	0	699
3897	321	0	404
3898	12	0	172
3899	217	0	370
3900	1233	0	712
3901	303	0	408
3902	13	0	167
3903	205	0	394
3904	1130	0	682
3905	342	0	405
3906	9	0	187
3907	197	0	408
3908	1116	1	721
3909	305	0	400
3910	7	0	198
3911	209	0	369
3912	1142	0	634
3913	310	0	424
3914	15	0	167
3915	215	0	364
3916	1177	0	707
3917	301	0	420
3918	17	0	218
3919	211	0	412
3920	1092	0	675
3921	315	0	390
3922	8	0	191
3923	184	0	390
3924	1110	0	684
3925	296	0	381
3926	14	0	169
3927	219	0	343
3928	1096	0	635
3929	299	0	465
3930	25	0	189
3931	212	0	346
3932	1133	1	629
3933	297	0	405
3934	8	0	177
3935	217	0	402
3936	1146	0	661
3937	296	0	415
3938	6	1	177
3939	215	0	366
3940	1077	1	659
3941	298	1	381
3942	14	0	177
3943	221	0	362
3944	1106	1	717
3945	317	0	382
3946	13	0	188
3947	241	0	371
3948	1059	0	664
3949	300	0	392
3950	10	0	160
3951	213	0	374
3952	1142	2	696
3953	278	0	394
3954	11	0	167
3955	221	0	394
3956	1076	0	635
3957	282	0	388
3958	8	0	161
3959	221	0	390
3960	1110	0	620
3961	271	0	416
3962	9	0	178
3963	243	0	355
3964	1097	0	680
3965	328	0	418
3966	14	0	198
3967	219	0	356
3968	1068	0	654
3969	295	0	391
3970	8	0	156
3971	215	0	342
3972	1101	0	680
3973	306	0	411
3974	16	0	159
3975	198	0	375
3976	1085	0	642
3977	289	0	382
3978	11	0	186
3979	210	0	321
3980	1109	0	673
3981	241	1	405
3982	14	0	167
3983	227	0	338
3984	1105	0	659
3985	289	0	395
3986	21	0	144
3987	199	0	361
3988	1087	0	629
3989	304	0	405
3990	17	0	199
3991	224	0	351
3992	1055	0	657
3993	274	0	411
3994	12	0	192
3995	213	0	383
3996	1121	0	696
3997	292	0	379
3998	17	0	165
3999	227	0	338
4000	1087	0	649
4001	309	1	346
4002	8	0	173
4003	216	0	368
4004	1055	1	661
4005	251	0	384
4006	12	0	166
4007	195	0	352
4008	1102	0	701
4009	303	0	379
4010	10	0	194
4011	210	1	331
4012	1071	1	651
4013	249	0	385
4014	10	0	166
4015	208	0	362
4016	1101	0	608
4017	296	0	364
4018	10	0	174
4019	195	0	337
4020	1101	0	635
4021	316	1	357
4022	2	0	181
4023	203	0	347
4024	1107	0	648
4025	328	0	386
4026	10	0	166
4027	192	0	372
4028	989	0	637
4029	282	1	392
4030	12	0	199
4031	212	0	335
4032	1070	0	590
4033	290	0	400
4034	11	0	172
4035	223	0	340
4036	1066	1	609
4037	288	0	355
4038	9	0	154
4039	200	0	340
4040	1072	0	650
4041	269	0	379
4042	12	0	150
4043	187	0	336
4044	1069	0	642
4045	275	0	405
4046	18	0	151
4047	223	1	330
4048	1032	2	601
4049	273	0	367
4050	18	0	183
4051	223	1	326
4052	1095	1	672
4053	325	0	353
4054	14	0	171
4055	201	0	362
4056	998	2	638
4057	285	1	399
4058	13	0	170
4059	194	0	346
4060	972	0	642
4061	289	0	375
4062	14	0	173
4063	191	0	335
4064	1008	0	636
4065	285	1	403
4066	6	0	162
4067	226	0	322
4068	1056	1	664
4069	281	0	398
4070	8	0	147
4071	198	0	316
4072	1072	0	700
4073	290	0	401
4074	5	0	156
4075	213	0	288
4076	1038	0	563
4077	281	0	361
4078	7	0	195
4079	191	0	380
4080	1093	1	600
4081	287	0	367
4082	9	0	145
4083	175	0	360
4084	1039	1	655
4085	319	0	380
4086	5	0	158
4087	208	0	318
4088	1089	2	607
4089	284	0	361
4090	4	0	157
4091	206	0	331
4092	1018	0	573
4093	292	0	344
4094	12	0	171
4095	204	0	358
4096	1075	0	615
4097	267	0	348
4098	11	0	176
4099	208	0	347
4100	1036	0	657
4101	282	1	375
4102	11	0	189
4103	218	0	347
4104	996	0	600
4105	277	0	377
4106	12	0	163
4107	203	1	306
4108	994	0	560
4109	263	0	373
4110	12	0	153
4111	183	0	348
4112	950	1	625
4113	267	0	375
4114	16	0	162
4115	184	0	333
4116	951	0	602
4117	279	0	368
4118	14	0	120
4119	198	0	333
4120	987	0	602
4121	273	0	392
4122	18	0	146
4123	207	0	326
4124	987	1	575
4125	307	0	350
4126	17	0	138
4127	195	0	329
4128	961	0	607
4129	287	1	341
4130	18	0	150
4131	184	0	327
4132	1043	0	659
4133	288	0	352
4134	9	0	143
4135	174	0	324
4136	988	0	604
4137	266	0	354
4138	7	0	149
4139	171	0	306
4140	969	0	596
4141	258	0	337
4142	13	0	166
4143	203	0	314
4144	1034	0	582
4145	261	1	367
4146	14	0	159
4147	184	0	288
4148	1016	0	609
4149	245	0	351
4150	8	0	180
4151	168	0	280
4152	1004	0	584
4153	274	0	349
4154	12	0	162
4155	202	0	326
4156	1065	0	549
4157	262	0	340
4158	13	0	142
4159	184	0	320
4160	924	0	589
4161	260	0	317
4162	14	0	164
4163	206	0	302
4164	956	0	554
4165	272	0	316
4166	14	0	159
4167	170	0	295
4168	965	0	562
4169	235	0	353
4170	16	0	168
4171	190	0	295
4172	1024	0	513
4173	284	0	313
4174	7	0	148
4175	206	0	302
4176	971	1	594
4177	258	1	318
4178	8	0	156
4179	200	0	302
4180	993	0	595
4181	243	0	310
4182	13	0	152
4183	192	0	323
4184	965	0	597
4185	269	0	340
4186	17	0	164
4187	165	0	299
4188	946	0	585
4189	239	0	338
4190	12	0	148
4191	177	0	297
4192	989	0	544
4193	257	0	319
4194	9	0	158
4195	216	0	299
4196	1007	0	559
4197	262	1	354
4198	10	0	176
4199	173	0	306
4200	961	0	554
4201	249	0	330
4202	14	0	150
4203	200	1	272
4204	891	0	532
4205	256	0	376
4206	12	0	141
4207	189	0	314
4208	982	1	591
4209	238	0	322
4210	14	0	138
4211	181	0	307
4212	1007	1	531
4213	239	0	359
4214	5	0	146
4215	181	0	292
4216	956	1	556
4217	259	0	336
4218	15	0	151
4219	174	0	302
4220	986	0	562
4221	261	0	341
4222	12	0	154
4223	160	0	317
4224	957	0	564
4225	280	0	331
4226	14	0	151
4227	172	1	323
4228	905	0	563
4229	253	0	308
4230	14	0	173
4231	165	0	271
4232	944	1	531
4233	270	0	319
4234	11	0	149
4235	170	0	304
4236	936	0	590
4237	249	0	367
4238	17	0	125
4239	174	0	297
4240	988	0	563
4241	221	2	349
4242	20	0	128
4243	159	0	267
4244	954	0	528
4245	229	0	325
4246	13	0	164
4247	194	0	297
4248	932	0	580
4249	203	0	311
4250	10	0	126
4251	179	0	281
4252	995	0	493
4253	270	0	327
4254	14	0	157
4255	186	0	297
4256	946	1	530
4257	244	0	349
4258	15	0	137
4259	169	0	295
4260	953	0	537
4261	244	1	329
4262	10	0	148
4263	177	0	245
4264	941	0	547
4265	246	0	339
4266	19	0	136
4267	166	0	271
4268	949	0	559
4269	236	0	296
4270	11	0	142
4271	176	0	299
4272	953	0	510
4273	245	0	329
4274	14	0	140
4275	163	0	290
4276	931	0	533
4277	231	0	338
4278	23	0	143
4279	176	0	317
4280	857	0	480
4281	251	0	300
4282	16	0	149
4283	181	0	291
4284	915	0	518
4285	240	0	295
4286	15	0	145
4287	165	0	307
4288	899	0	552
4289	259	0	325
4290	17	0	164
4291	172	0	293
4292	887	1	520
4293	263	0	333
4294	9	1	140
4295	172	1	285
4296	921	0	548
4297	268	0	309
4298	22	0	178
4299	169	0	291
4300	851	1	553
4301	257	0	338
4302	16	0	138
4303	163	0	285
4304	934	0	523
4305	222	0	322
4306	16	0	136
4307	172	0	255
4308	870	0	519
4309	234	0	323
4310	14	0	137
4311	167	0	276
4312	860	0	499
4313	235	0	305
4314	21	0	134
4315	173	0	278
4316	864	2	536
4317	232	0	298
4318	13	0	114
4319	170	0	276
4320	881	0	512
4321	242	0	290
4322	19	0	146
4323	159	0	282
4324	903	1	523
4325	234	0	302
4326	11	0	150
4327	167	0	272
4328	863	0	507
4329	251	0	327
4330	14	0	147
4331	168	0	280
4332	909	0	495
4333	214	0	331
4334	16	0	142
4335	165	0	262
4336	857	1	537
4337	252	0	320
4338	11	0	159
4339	152	0	276
4340	862	0	501
4341	244	0	346
4342	11	0	156
4343	153	0	259
4344	848	0	527
4345	238	0	282
4346	24	0	118
4347	166	0	295
4348	867	0	485
4349	247	0	325
4350	17	0	136
4351	163	0	298
4352	850	0	490
4353	252	0	314
4354	15	0	138
4355	192	0	267
4356	897	0	524
4357	217	0	328
4358	25	0	142
4359	147	0	282
4360	886	0	535
4361	254	0	301
4362	16	0	126
4363	185	0	268
4364	805	0	451
4365	260	0	326
4366	24	0	134
4367	175	0	284
4368	876	0	492
4369	245	0	310
4370	14	0	147
4371	164	0	247
4372	867	0	468
4373	228	0	303
4374	8	0	130
4375	199	0	281
4376	870	0	502
4377	190	0	324
4378	11	0	133
4379	144	0	266
