% valor	NoC_0	NoC_1	NoC_2	NoC_3
-4329	0	0	0	1
-4328	0	0	0	0
-4327	0	0	1	0
-4326	0	0	0	0
-4325	0	0	0	0
-4324	0	0	0	1
-4323	0	1	0	1
-4322	0	0	0	0
-4321	0	0	0	0
-4320	0	1	0	1
-4319	0	0	0	2
-4318	0	0	0	0
-4317	0	0	0	1
-4316	0	0	0	1
-4315	0	0	0	0
-4314	0	0	1	1
-4313	0	0	1	0
-4312	0	0	0	1
-4311	0	0	0	0
-4310	0	0	0	0
-4309	0	0	0	2
-4308	0	0	1	0
-4307	0	0	0	0
-4306	0	0	0	0
-4305	0	0	0	0
-4304	0	1	0	0
-4303	0	0	0	0
-4302	0	0	0	1
-4301	0	0	0	0
-4300	0	0	0	0
-4299	0	0	0	1
-4298	0	0	0	1
-4297	0	0	1	0
-4296	0	0	0	0
-4295	0	0	0	0
-4294	0	0	0	0
-4293	0	0	0	0
-4292	0	1	0	0
-4291	0	0	0	0
-4290	0	0	0	0
-4289	0	0	0	0
-4288	0	2	0	1
-4287	0	0	0	0
-4286	0	0	0	0
-4285	0	0	0	0
-4284	0	1	0	1
-4283	0	0	1	0
-4282	0	0	0	1
-4281	0	0	0	0
-4280	0	0	0	0
-4279	0	0	0	1
-4278	0	0	0	0
-4277	0	0	0	1
-4276	0	0	0	1
-4275	0	0	0	0
-4274	0	0	0	1
-4273	0	0	0	0
-4272	0	0	1	3
-4271	0	0	0	0
-4270	0	0	0	0
-4269	0	0	0	0
-4268	0	0	1	1
-4267	0	0	0	1
-4266	0	0	0	1
-4265	0	0	0	0
-4264	0	0	0	2
-4263	0	0	0	0
-4262	0	0	0	0
-4261	0	0	0	0
-4260	0	0	0	0
-4259	0	0	1	1
-4258	0	0	0	0
-4257	0	0	0	1
-4256	0	1	0	0
-4255	0	0	0	2
-4254	0	0	0	0
-4253	0	0	0	0
-4252	0	2	1	1
-4251	0	0	0	1
-4250	0	0	0	0
-4249	0	0	0	1
-4248	0	0	0	0
-4247	0	0	0	1
-4246	0	0	0	0
-4245	0	1	1	0
-4244	0	1	0	0
-4243	0	1	0	0
-4242	0	0	0	0
-4241	0	0	0	0
-4240	0	0	0	1
-4239	0	0	0	0
-4238	0	0	0	0
-4237	0	0	0	0
-4236	0	0	0	0
-4235	0	0	0	0
-4234	0	0	0	0
-4233	0	0	0	0
-4232	0	0	0	0
-4231	0	0	0	0
-4230	0	0	1	0
-4229	0	0	0	0
-4228	0	0	0	0
-4227	0	0	1	1
-4226	0	0	0	1
-4225	0	0	0	2
-4224	0	1	1	1
-4223	0	0	0	1
-4222	0	0	0	0
-4221	0	0	0	0
-4220	0	0	0	0
-4219	0	0	0	0
-4218	0	0	1	0
-4217	0	0	0	0
-4216	0	0	0	0
-4215	0	0	0	0
-4214	0	0	0	0
-4213	0	0	0	0
-4212	0	0	0	0
-4211	0	0	0	1
-4210	0	0	0	0
-4209	0	0	0	0
-4208	0	1	0	0
-4207	0	0	0	1
-4206	0	0	0	0
-4205	0	1	0	0
-4204	0	0	1	0
-4203	0	0	0	1
-4202	0	0	0	0
-4201	0	0	0	1
-4200	0	2	0	0
-4199	0	0	0	0
-4198	0	0	0	1
-4197	0	0	0	0
-4196	0	0	0	0
-4195	0	0	0	0
-4194	0	0	0	1
-4193	0	0	0	0
-4192	0	0	0	0
-4191	0	0	0	1
-4190	0	0	0	1
-4189	0	0	0	0
-4188	0	0	0	1
-4187	0	0	0	2
-4186	0	0	0	1
-4185	0	0	0	0
-4184	0	0	1	1
-4183	0	0	0	0
-4182	0	0	0	0
-4181	0	0	0	0
-4180	0	0	0	1
-4179	0	0	0	0
-4178	0	0	0	0
-4177	0	0	0	0
-4176	0	1	0	3
-4175	0	0	0	0
-4174	0	0	0	0
-4173	0	0	0	0
-4172	0	1	1	2
-4171	0	0	0	1
-4170	0	0	0	0
-4169	0	0	0	0
-4168	0	0	0	0
-4167	0	0	0	0
-4166	0	0	0	1
-4165	0	0	1	0
-4164	0	0	0	2
-4163	0	0	1	0
-4162	0	0	0	0
-4161	0	0	0	0
-4160	0	0	0	1
-4159	0	0	0	0
-4158	0	0	0	3
-4157	0	0	1	0
-4156	0	0	0	1
-4155	0	0	0	0
-4154	0	0	0	1
-4153	0	0	0	0
-4152	0	0	0	1
-4151	0	0	0	0
-4150	0	0	0	1
-4149	0	1	0	0
-4148	0	0	0	1
-4147	0	0	0	1
-4146	0	0	0	0
-4145	0	0	0	1
-4144	0	1	0	1
-4143	0	0	0	1
-4142	0	0	0	1
-4141	0	0	0	1
-4140	0	1	0	0
-4139	0	0	0	0
-4138	0	0	0	1
-4137	0	0	0	0
-4136	0	0	0	1
-4135	0	1	0	0
-4134	0	0	0	1
-4133	0	0	0	0
-4132	0	0	0	0
-4131	0	0	0	0
-4130	0	0	0	0
-4129	0	0	0	1
-4128	0	0	0	1
-4127	0	0	0	1
-4126	0	0	0	0
-4125	0	0	0	1
-4124	0	0	1	1
-4123	0	1	0	1
-4122	0	0	0	0
-4121	0	0	0	1
-4120	0	1	0	2
-4119	0	0	0	0
-4118	0	0	0	0
-4117	0	0	0	0
-4116	0	0	0	0
-4115	0	0	0	0
-4114	0	0	0	0
-4113	0	0	0	1
-4112	0	0	0	0
-4111	0	0	0	1
-4110	0	0	0	0
-4109	0	0	0	0
-4108	0	0	1	1
-4107	0	0	0	0
-4106	0	0	0	0
-4105	0	0	0	0
-4104	0	0	0	1
-4103	0	0	0	1
-4102	0	0	0	2
-4101	0	0	0	0
-4100	0	1	0	0
-4099	0	0	0	0
-4098	0	0	0	0
-4097	0	0	0	2
-4096	0	0	0	1
-4095	0	0	0	1
-4094	0	0	0	0
-4093	0	0	0	0
-4092	0	0	0	0
-4091	0	0	1	1
-4090	0	0	0	1
-4089	0	0	0	2
-4088	0	0	1	1
-4087	0	0	0	0
-4086	0	0	0	1
-4085	0	0	0	0
-4084	0	1	1	0
-4083	0	0	0	0
-4082	0	0	0	0
-4081	0	1	0	0
-4080	0	0	0	0
-4079	0	0	0	1
-4078	0	0	0	0
-4077	0	0	0	0
-4076	0	0	1	1
-4075	0	0	0	0
-4074	0	0	0	0
-4073	0	0	0	1
-4072	0	0	1	1
-4071	0	0	0	0
-4070	0	0	0	0
-4069	0	0	0	0
-4068	0	0	1	0
-4067	0	0	1	0
-4066	0	0	0	1
-4065	0	0	0	1
-4064	0	0	0	0
-4063	0	0	0	2
-4062	0	0	0	1
-4061	0	0	0	0
-4060	0	0	0	1
-4059	0	0	0	1
-4058	0	0	0	0
-4057	0	0	0	1
-4056	0	0	0	0
-4055	0	0	0	0
-4054	0	0	0	0
-4053	0	0	0	0
-4052	0	0	0	0
-4051	0	0	0	0
-4050	0	0	0	0
-4049	0	0	0	0
-4048	0	0	0	0
-4047	0	0	1	0
-4046	0	0	0	0
-4045	0	0	0	0
-4044	0	1	0	0
-4043	0	1	0	0
-4042	0	0	0	2
-4041	0	0	0	0
-4040	0	0	1	1
-4039	0	0	0	0
-4038	0	0	0	0
-4037	0	0	1	0
-4036	0	0	0	0
-4035	0	0	0	1
-4034	0	0	1	2
-4033	0	0	1	1
-4032	0	1	0	1
-4031	0	0	0	1
-4030	0	0	0	0
-4029	0	0	0	0
-4028	0	0	0	0
-4027	0	1	0	1
-4026	0	0	0	1
-4025	0	0	0	0
-4024	0	2	0	1
-4023	0	1	0	0
-4022	0	0	0	0
-4021	0	0	0	0
-4020	0	1	0	0
-4019	0	0	0	0
-4018	0	0	0	1
-4017	0	0	0	2
-4016	0	0	0	0
-4015	0	0	0	1
-4014	0	0	0	0
-4013	0	0	0	3
-4012	0	0	0	2
-4011	0	0	0	0
-4010	0	0	0	0
-4009	0	0	1	0
-4008	0	0	0	1
-4007	0	0	0	2
-4006	0	0	0	0
-4005	0	0	0	0
-4004	0	1	0	1
-4003	0	0	0	0
-4002	0	0	0	1
-4001	0	0	0	1
-4000	0	0	0	1
-3999	0	0	0	0
-3998	0	0	0	2
-3997	0	0	0	1
-3996	0	0	0	0
-3995	0	0	0	0
-3994	0	0	0	0
-3993	0	0	0	0
-3992	0	0	1	0
-3991	0	0	0	0
-3990	0	0	1	1
-3989	0	0	1	0
-3988	0	0	2	1
-3987	0	0	0	0
-3986	0	0	0	2
-3985	0	0	0	0
-3984	0	0	0	1
-3983	0	0	0	2
-3982	0	0	0	0
-3981	0	0	1	0
-3980	0	0	0	0
-3979	0	0	0	0
-3978	0	0	0	1
-3977	0	0	0	0
-3976	0	0	0	1
-3975	0	0	0	0
-3974	0	0	0	0
-3973	0	0	0	0
-3972	0	0	0	0
-3971	0	0	0	2
-3970	0	0	0	0
-3969	0	0	0	0
-3968	0	3	0	0
-3967	0	0	0	2
-3966	0	0	0	1
-3965	0	0	0	0
-3964	0	0	0	0
-3963	0	0	0	1
-3962	0	0	0	1
-3961	0	0	1	0
-3960	0	0	0	2
-3959	0	0	0	0
-3958	0	0	0	0
-3957	0	1	0	0
-3956	0	0	0	0
-3955	0	0	0	1
-3954	0	0	0	1
-3953	0	1	0	0
-3952	0	0	0	1
-3951	0	0	0	0
-3950	0	0	0	0
-3949	0	0	0	2
-3948	0	1	1	0
-3947	0	1	0	0
-3946	0	0	0	2
-3945	0	0	0	2
-3944	0	1	0	1
-3943	0	0	0	3
-3942	0	0	1	2
-3941	0	0	0	1
-3940	0	0	0	0
-3939	0	0	0	0
-3938	0	0	0	0
-3937	0	2	0	3
-3936	0	1	0	1
-3935	0	0	0	2
-3934	0	0	0	1
-3933	0	0	1	0
-3932	0	1	0	0
-3931	0	0	1	0
-3930	0	0	0	0
-3929	0	0	0	0
-3928	0	0	1	0
-3927	0	0	0	0
-3926	0	0	2	0
-3925	0	1	1	0
-3924	0	0	1	0
-3923	0	0	0	1
-3922	0	0	0	0
-3921	0	0	0	1
-3920	0	0	0	0
-3919	0	0	0	1
-3918	0	0	0	1
-3917	0	0	0	0
-3916	0	0	0	0
-3915	0	1	0	1
-3914	0	0	0	1
-3913	0	0	0	2
-3912	0	0	0	0
-3911	0	0	0	1
-3910	0	0	0	0
-3909	0	0	0	1
-3908	0	0	0	0
-3907	0	2	1	0
-3906	0	0	0	0
-3905	0	0	0	0
-3904	0	0	0	0
-3903	0	0	0	0
-3902	0	0	0	0
-3901	0	0	1	1
-3900	0	0	0	1
-3899	0	0	1	0
-3898	0	0	1	1
-3897	0	0	0	0
-3896	0	1	0	0
-3895	0	1	0	1
-3894	0	0	0	1
-3893	0	0	0	0
-3892	0	1	1	0
-3891	0	0	0	1
-3890	0	0	0	0
-3889	0	0	0	1
-3888	0	0	1	1
-3887	0	1	1	3
-3886	0	0	0	1
-3885	0	0	1	3
-3884	0	1	0	1
-3883	0	0	0	1
-3882	0	0	0	1
-3881	0	0	0	0
-3880	0	0	0	2
-3879	0	0	0	0
-3878	0	0	0	1
-3877	0	0	0	1
-3876	0	1	1	0
-3875	0	0	0	0
-3874	0	0	0	0
-3873	0	0	0	1
-3872	0	0	0	1
-3871	0	0	0	0
-3870	0	0	0	0
-3869	0	0	1	0
-3868	0	0	0	1
-3867	0	0	0	3
-3866	0	0	0	2
-3865	0	0	1	1
-3864	0	1	0	0
-3863	0	0	0	0
-3862	0	0	0	1
-3861	0	0	0	1
-3860	0	1	0	1
-3859	0	1	1	3
-3858	0	0	0	1
-3857	0	1	0	2
-3856	0	1	0	2
-3855	0	0	0	0
-3854	0	0	0	1
-3853	0	0	0	1
-3852	0	0	0	0
-3851	0	0	0	0
-3850	0	0	1	2
-3849	0	0	0	1
-3848	0	1	0	1
-3847	0	0	0	2
-3846	0	0	0	0
-3845	0	0	1	2
-3844	0	0	0	1
-3843	0	1	0	0
-3842	0	0	0	0
-3841	0	1	0	1
-3840	0	0	0	1
-3839	0	0	0	1
-3838	0	0	0	0
-3837	0	1	0	0
-3836	0	1	0	1
-3835	0	0	1	0
-3834	0	0	0	3
-3833	0	0	0	2
-3832	0	0	1	0
-3831	0	0	0	2
-3830	0	0	0	0
-3829	0	0	0	0
-3828	0	0	1	1
-3827	0	0	0	1
-3826	0	0	0	1
-3825	0	0	0	1
-3824	0	0	1	2
-3823	0	0	1	1
-3822	0	0	0	2
-3821	0	0	1	0
-3820	0	0	0	0
-3819	0	0	0	0
-3818	0	0	0	1
-3817	0	0	1	2
-3816	0	1	1	1
-3815	0	0	1	1
-3814	0	0	0	0
-3813	0	0	0	0
-3812	0	0	0	0
-3811	0	0	0	1
-3810	0	0	0	1
-3809	0	0	1	1
-3808	0	0	0	1
-3807	0	0	1	5
-3806	0	0	0	0
-3805	0	0	0	0
-3804	0	0	0	2
-3803	0	0	2	0
-3802	0	0	0	1
-3801	0	0	1	2
-3800	0	1	1	1
-3799	0	0	0	0
-3798	0	1	2	0
-3797	0	0	0	0
-3796	0	0	0	3
-3795	0	0	0	0
-3794	0	0	0	1
-3793	0	0	0	0
-3792	0	0	0	1
-3791	0	0	0	0
-3790	0	0	1	3
-3789	0	0	0	0
-3788	0	0	0	0
-3787	0	0	0	1
-3786	0	0	0	6
-3785	0	1	0	0
-3784	0	1	0	0
-3783	0	0	0	0
-3782	0	0	1	0
-3781	0	0	0	1
-3780	0	0	0	0
-3779	0	1	0	3
-3778	0	0	0	2
-3777	0	0	2	1
-3776	0	0	0	2
-3775	0	0	0	2
-3774	0	0	1	1
-3773	0	0	0	3
-3772	0	0	0	1
-3771	0	0	1	0
-3770	0	0	0	2
-3769	0	0	1	1
-3768	0	0	0	1
-3767	0	0	0	0
-3766	0	0	0	2
-3765	0	0	1	0
-3764	0	1	0	2
-3763	0	0	1	1
-3762	0	0	0	1
-3761	0	0	0	0
-3760	0	0	1	0
-3759	0	0	0	1
-3758	0	0	0	0
-3757	0	0	0	1
-3756	0	2	0	2
-3755	0	0	0	0
-3754	0	0	0	0
-3753	0	0	0	4
-3752	0	0	0	1
-3751	0	0	0	1
-3750	0	0	0	1
-3749	0	0	0	1
-3748	0	1	2	1
-3747	0	0	0	0
-3746	0	1	0	2
-3745	0	0	0	1
-3744	0	0	1	2
-3743	0	0	0	3
-3742	0	0	0	2
-3741	0	0	0	1
-3740	0	0	0	0
-3739	0	0	0	1
-3738	0	1	0	3
-3737	0	0	1	0
-3736	0	3	0	0
-3735	0	0	0	0
-3734	0	0	1	0
-3733	0	0	1	0
-3732	0	0	0	0
-3731	0	0	1	1
-3730	0	0	0	3
-3729	0	0	2	0
-3728	0	0	0	1
-3727	0	0	0	1
-3726	0	0	0	0
-3725	0	0	0	0
-3724	0	0	0	0
-3723	0	0	0	0
-3722	0	1	0	2
-3721	0	0	1	0
-3720	0	0	0	0
-3719	0	0	0	0
-3718	0	0	0	3
-3717	0	0	0	0
-3716	0	0	0	1
-3715	0	0	0	0
-3714	0	0	0	1
-3713	0	0	1	2
-3712	0	0	0	0
-3711	0	0	1	1
-3710	0	0	0	1
-3709	0	0	0	1
-3708	0	3	0	0
-3707	0	0	0	0
-3706	0	0	0	1
-3705	0	0	0	1
-3704	0	0	1	0
-3703	0	0	0	1
-3702	0	0	0	2
-3701	0	0	0	1
-3700	0	1	0	0
-3699	0	1	0	1
-3698	0	0	0	0
-3697	0	0	0	0
-3696	0	0	0	0
-3695	0	0	0	0
-3694	0	0	0	0
-3693	0	0	0	1
-3692	0	0	0	0
-3691	0	0	0	0
-3690	0	0	0	2
-3689	0	0	0	0
-3688	0	1	0	2
-3687	0	0	0	0
-3686	0	0	0	0
-3685	0	1	0	2
-3684	0	2	1	1
-3683	0	0	0	2
-3682	0	0	0	3
-3681	0	0	0	0
-3680	0	0	0	1
-3679	0	0	0	0
-3678	0	0	1	1
-3677	0	0	0	2
-3676	0	1	1	1
-3675	0	0	0	1
-3674	0	0	0	0
-3673	0	0	1	0
-3672	0	1	0	0
-3671	0	0	0	0
-3670	0	0	0	1
-3669	0	0	1	1
-3668	0	1	0	3
-3667	0	0	0	1
-3666	0	0	0	1
-3665	0	0	0	3
-3664	0	2	1	2
-3663	0	0	0	1
-3662	0	0	0	0
-3661	0	0	0	0
-3660	0	1	1	0
-3659	0	0	0	3
-3658	0	0	0	0
-3657	0	0	0	2
-3656	0	0	0	3
-3655	0	0	0	0
-3654	0	0	0	2
-3653	0	0	1	0
-3652	0	1	1	0
-3651	0	0	1	1
-3650	0	0	1	2
-3649	0	2	0	1
-3648	0	1	1	0
-3647	0	2	0	0
-3646	0	0	0	1
-3645	0	0	0	0
-3644	0	0	0	1
-3643	0	1	0	0
-3642	0	0	0	1
-3641	0	1	0	2
-3640	0	0	2	0
-3639	0	0	1	5
-3638	0	0	0	2
-3637	0	0	0	0
-3636	0	0	0	1
-3635	0	0	0	0
-3634	0	0	0	0
-3633	0	0	0	0
-3632	0	0	1	3
-3631	0	1	0	2
-3630	0	0	0	1
-3629	0	1	0	0
-3628	0	0	0	0
-3627	0	0	1	1
-3626	0	0	0	0
-3625	0	2	1	3
-3624	0	1	1	2
-3623	0	0	0	1
-3622	0	0	0	0
-3621	0	0	1	1
-3620	0	2	0	1
-3619	0	1	1	0
-3618	0	0	1	0
-3617	0	0	0	0
-3616	0	0	0	2
-3615	0	0	0	1
-3614	0	0	1	0
-3613	0	0	2	1
-3612	0	1	1	0
-3611	0	0	0	0
-3610	0	0	0	2
-3609	0	0	1	0
-3608	0	1	0	2
-3607	0	0	0	0
-3606	0	0	0	0
-3605	0	1	0	2
-3604	0	0	0	1
-3603	0	0	0	3
-3602	0	1	0	2
-3601	0	0	0	2
-3600	0	0	1	1
-3599	0	0	0	1
-3598	0	0	0	1
-3597	0	0	0	1
-3596	0	1	1	1
-3595	0	0	1	0
-3594	0	0	1	2
-3593	0	0	0	0
-3592	0	0	0	0
-3591	0	0	0	0
-3590	0	0	0	1
-3589	0	0	0	1
-3588	0	1	0	1
-3587	0	0	1	1
-3586	0	0	0	2
-3585	0	0	1	0
-3584	0	0	0	1
-3583	0	0	0	2
-3582	0	0	0	1
-3581	0	0	0	1
-3580	0	0	0	0
-3579	0	0	1	0
-3578	0	0	0	0
-3577	0	0	0	0
-3576	0	0	0	1
-3575	0	0	0	1
-3574	0	0	0	3
-3573	0	0	0	0
-3572	0	0	0	1
-3571	0	0	0	0
-3570	0	0	0	2
-3569	0	0	0	1
-3568	0	1	0	0
-3567	0	0	0	1
-3566	0	0	0	0
-3565	0	0	1	0
-3564	0	0	4	0
-3563	0	0	0	0
-3562	0	0	0	2
-3561	0	0	1	4
-3560	0	1	0	3
-3559	0	0	0	3
-3558	0	0	0	0
-3557	0	0	0	0
-3556	0	1	0	1
-3555	0	0	0	1
-3554	0	0	0	1
-3553	0	0	0	1
-3552	0	0	0	4
-3551	0	0	0	2
-3550	0	0	0	1
-3549	0	1	0	1
-3548	0	1	1	0
-3547	0	0	0	1
-3546	0	0	0	0
-3545	0	0	2	1
-3544	0	1	1	1
-3543	0	0	0	3
-3542	0	0	0	0
-3541	0	0	0	0
-3540	0	0	0	0
-3539	0	0	0	1
-3538	0	0	1	0
-3537	0	0	0	1
-3536	0	1	0	4
-3535	0	0	1	0
-3534	0	0	0	1
-3533	0	0	1	1
-3532	0	1	0	1
-3531	0	0	0	1
-3530	0	0	0	1
-3529	0	0	0	0
-3528	0	0	1	3
-3527	0	0	0	1
-3526	0	0	0	2
-3525	0	0	0	0
-3524	0	2	2	1
-3523	0	0	0	1
-3522	0	0	0	0
-3521	0	0	0	1
-3520	0	0	0	1
-3519	0	0	0	0
-3518	0	0	0	3
-3517	0	0	0	0
-3516	0	0	0	2
-3515	0	0	0	1
-3514	0	0	1	0
-3513	0	1	1	1
-3512	0	2	1	2
-3511	0	0	0	0
-3510	0	0	0	1
-3509	0	0	0	1
-3508	0	1	0	0
-3507	0	0	1	1
-3506	0	1	0	1
-3505	0	0	1	2
-3504	0	0	0	4
-3503	0	0	0	2
-3502	0	1	0	1
-3501	0	0	0	1
-3500	0	1	0	0
-3499	0	0	0	0
-3498	0	0	1	1
-3497	0	0	0	2
-3496	0	2	0	1
-3495	0	0	2	1
-3494	0	0	0	1
-3493	0	0	0	3
-3492	0	0	2	0
-3491	0	0	0	0
-3490	0	1	0	2
-3489	0	1	0	1
-3488	0	0	1	1
-3487	0	0	1	1
-3486	0	0	0	1
-3485	0	2	0	0
-3484	0	0	0	0
-3483	0	0	1	0
-3482	0	0	0	1
-3481	0	0	1	1
-3480	0	1	1	1
-3479	0	0	0	1
-3478	0	0	2	2
-3477	0	0	1	0
-3476	0	0	0	0
-3475	0	1	0	0
-3474	0	0	0	1
-3473	0	0	1	2
-3472	0	2	0	1
-3471	0	0	0	2
-3470	0	1	0	1
-3469	0	0	0	0
-3468	0	1	0	0
-3467	0	1	0	1
-3466	0	0	0	1
-3465	0	0	0	1
-3464	0	0	2	1
-3463	0	0	0	1
-3462	0	0	0	0
-3461	0	1	0	1
-3460	0	0	0	2
-3459	0	0	0	1
-3458	0	0	0	0
-3457	0	1	0	0
-3456	0	1	0	4
-3455	0	0	0	1
-3454	0	0	0	3
-3453	0	0	0	1
-3452	0	1	0	2
-3451	0	0	0	1
-3450	0	0	0	0
-3449	0	1	0	0
-3448	0	0	0	2
-3447	0	1	0	2
-3446	0	0	1	0
-3445	0	0	0	2
-3444	0	1	2	1
-3443	0	0	1	0
-3442	0	0	0	0
-3441	0	0	0	2
-3440	0	1	0	1
-3439	0	0	1	1
-3438	0	0	0	1
-3437	0	1	0	0
-3436	0	0	0	0
-3435	0	0	0	0
-3434	0	0	0	3
-3433	0	0	0	1
-3432	0	0	2	0
-3431	0	0	2	1
-3430	0	0	0	2
-3429	0	0	2	0
-3428	0	0	0	2
-3427	0	0	0	1
-3426	0	0	1	5
-3425	0	1	1	0
-3424	0	0	0	1
-3423	0	0	1	1
-3422	0	0	1	0
-3421	0	0	0	2
-3420	0	0	0	1
-3419	0	0	0	4
-3418	0	0	0	0
-3417	0	0	0	2
-3416	0	2	0	0
-3415	0	0	0	3
-3414	0	0	0	0
-3413	0	0	1	0
-3412	0	2	0	1
-3411	0	0	0	1
-3410	0	0	0	1
-3409	0	0	0	1
-3408	0	1	0	4
-3407	0	0	0	2
-3406	0	0	0	2
-3405	0	1	0	1
-3404	0	1	0	2
-3403	0	0	1	0
-3402	0	0	0	0
-3401	0	1	0	3
-3400	0	0	0	1
-3399	0	0	0	0
-3398	0	0	0	1
-3397	0	1	1	2
-3396	0	0	0	0
-3395	0	0	0	0
-3394	0	0	0	1
-3393	0	0	1	0
-3392	0	2	0	3
-3391	0	0	0	2
-3390	0	0	2	1
-3389	0	0	2	0
-3388	0	1	0	2
-3387	0	0	0	1
-3386	0	0	0	1
-3385	0	0	0	2
-3384	0	3	0	2
-3383	0	0	1	0
-3382	0	0	0	2
-3381	0	1	0	1
-3380	0	0	1	0
-3379	0	0	0	2
-3378	0	0	0	0
-3377	0	0	0	1
-3376	0	1	0	2
-3375	0	0	0	1
-3374	0	0	0	0
-3373	0	1	2	1
-3372	0	0	1	0
-3371	0	0	0	2
-3370	0	0	0	1
-3369	0	0	0	2
-3368	0	1	0	1
-3367	0	0	0	3
-3366	0	0	0	1
-3365	0	1	0	0
-3364	0	1	0	4
-3363	0	0	0	1
-3362	0	0	0	1
-3361	0	0	0	0
-3360	0	2	1	0
-3359	0	0	1	1
-3358	0	0	0	3
-3357	0	0	0	0
-3356	0	0	0	0
-3355	0	2	0	1
-3354	0	0	0	1
-3353	0	0	0	0
-3352	0	0	0	4
-3351	0	0	0	2
-3350	0	0	0	1
-3349	0	0	0	2
-3348	0	0	2	1
-3347	0	0	1	0
-3346	0	0	0	1
-3345	0	1	2	4
-3344	0	0	0	1
-3343	0	0	0	2
-3342	0	0	0	2
-3341	0	0	0	1
-3340	0	0	1	0
-3339	0	1	0	1
-3338	0	0	0	4
-3337	0	0	0	2
-3336	0	0	1	2
-3335	0	0	0	0
-3334	0	0	0	1
-3333	0	0	0	1
-3332	0	1	0	1
-3331	0	1	0	1
-3330	0	0	1	1
-3329	0	0	0	2
-3328	0	1	1	0
-3327	0	0	0	1
-3326	0	0	1	0
-3325	0	0	0	4
-3324	0	2	0	0
-3323	0	0	1	0
-3322	0	0	0	1
-3321	0	0	2	1
-3320	0	0	0	3
-3319	0	0	1	3
-3318	0	0	0	3
-3317	0	1	0	2
-3316	0	0	1	1
-3315	0	0	0	1
-3314	0	0	1	2
-3313	0	0	0	3
-3312	0	2	1	2
-3311	0	0	0	3
-3310	0	1	0	2
-3309	0	0	0	0
-3308	0	2	1	0
-3307	0	0	0	2
-3306	0	1	0	2
-3305	0	0	0	1
-3304	0	0	0	4
-3303	0	0	1	3
-3302	0	0	0	2
-3301	0	0	0	2
-3300	0	0	0	2
-3299	0	1	0	1
-3298	0	0	0	2
-3297	0	2	0	0
-3296	0	1	0	0
-3295	0	0	0	0
-3294	0	0	0	0
-3293	0	0	0	0
-3292	0	0	0	1
-3291	0	1	1	1
-3290	0	0	0	1
-3289	0	1	1	1
-3288	0	0	0	6
-3287	0	1	0	4
-3286	0	0	0	3
-3285	0	1	0	0
-3284	0	0	1	2
-3283	0	1	2	4
-3282	0	0	0	2
-3281	0	1	1	0
-3280	0	1	0	2
-3279	0	0	0	1
-3278	0	1	0	0
-3277	0	0	0	1
-3276	0	2	1	1
-3275	0	0	0	1
-3274	0	0	0	0
-3273	0	1	2	3
-3272	0	0	0	3
-3271	0	0	2	3
-3270	0	0	0	1
-3269	0	0	1	4
-3268	0	1	2	1
-3267	0	0	0	1
-3266	0	1	0	0
-3265	0	0	0	2
-3264	0	2	0	5
-3263	0	0	0	3
-3262	0	0	0	1
-3261	0	0	0	0
-3260	0	1	0	2
-3259	0	1	0	3
-3258	0	0	0	1
-3257	0	0	0	1
-3256	0	1	1	2
-3255	0	0	0	3
-3254	0	0	0	2
-3253	0	1	1	0
-3252	0	1	2	3
-3251	0	0	0	1
-3250	0	0	1	3
-3249	0	1	0	2
-3248	0	0	0	3
-3247	0	0	0	0
-3246	0	0	0	3
-3245	0	0	1	2
-3244	0	2	0	4
-3243	0	1	0	2
-3242	0	0	0	1
-3241	0	0	0	3
-3240	0	0	1	2
-3239	0	0	2	1
-3238	0	0	0	4
-3237	0	0	1	1
-3236	0	0	0	1
-3235	0	0	0	1
-3234	0	0	0	0
-3233	0	0	0	2
-3232	0	1	1	2
-3231	0	0	0	1
-3230	0	0	0	1
-3229	0	0	1	0
-3228	0	0	2	1
-3227	0	0	1	1
-3226	0	0	0	2
-3225	0	0	1	3
-3224	0	0	1	1
-3223	0	0	1	3
-3222	0	0	0	2
-3221	0	0	1	4
-3220	0	1	0	1
-3219	0	0	1	1
-3218	0	0	1	3
-3217	0	0	0	3
-3216	0	0	0	2
-3215	0	0	2	2
-3214	0	0	1	1
-3213	0	0	1	0
-3212	0	0	0	0
-3211	0	2	0	2
-3210	0	0	0	4
-3209	0	1	0	2
-3208	0	0	0	2
-3207	0	2	1	4
-3206	0	0	0	2
-3205	0	0	1	3
-3204	0	2	1	0
-3203	0	0	1	1
-3202	0	0	1	1
-3201	0	0	0	4
-3200	0	1	0	5
-3199	0	1	0	2
-3198	0	0	0	2
-3197	0	2	1	4
-3196	0	0	0	0
-3195	0	0	0	0
-3194	0	0	0	1
-3193	0	2	0	2
-3192	0	3	0	2
-3191	0	0	0	2
-3190	0	0	0	1
-3189	0	0	0	3
-3188	0	1	1	1
-3187	0	0	0	0
-3186	0	0	1	1
-3185	0	0	0	0
-3184	0	0	2	2
-3183	0	1	0	2
-3182	0	0	0	1
-3181	0	0	3	1
-3180	0	1	0	1
-3179	0	1	0	1
-3178	0	0	0	1
-3177	0	0	1	3
-3176	0	0	0	3
-3175	0	0	2	4
-3174	0	1	0	3
-3173	0	0	0	1
-3172	0	1	0	2
-3171	0	0	0	0
-3170	0	0	0	1
-3169	0	0	1	4
-3168	0	2	0	6
-3167	0	0	0	3
-3166	0	0	2	1
